user_id,listing_id,event_weight,interaction_type,archetype,timestamp,item_coldness
U0094,62,0.2,click,A13,2026-03-02 22:06:14,warm
U0094,75,0.2,click,A13,2026-03-02 22:08:29,warm
U0106,109,0.5,save,A08,2026-03-02 22:44:10,warm
U0106,55,0.2,click,A08,2026-03-02 22:47:57,warm
U0057,23,0.2,click,A02,2026-03-02 22:55:48,warm
U0057,97,0.2,click,A02,2026-03-02 22:56:07,warm
U0152,39,0.2,click,A10,2026-03-03 09:42:27,warm
U0012,67,0.2,click,A13,2026-03-03 10:20:45,warm
U0202,36,0.5,save,A12,2026-03-03 10:25:15,warm
U0127,36,0.2,click,A10,2026-03-03 13:02:02,warm
U0127,76,0.2,click,A10,2026-03-03 13:03:02,warm
U0127,35,0.2,click,A10,2026-03-03 13:03:53,warm
U0127,32,0.2,click,A10,2026-03-03 13:05:20,warm
U0256,55,0.2,click,A08,2026-03-03 13:33:25,warm
U0256,100,0.2,click,A08,2026-03-03 13:35:03,warm
U0087,38,0.2,click,A03,2026-03-03 13:36:07,warm
U0087,22,0.2,click,A03,2026-03-03 13:39:14,warm
U0157,106,0.5,save,A03,2026-03-03 13:53:49,warm
U0157,43,0.2,click,A03,2026-03-03 13:54:08,warm
U0157,36,0.2,click,A03,2026-03-03 13:54:25,warm
U0255,71,0.2,click,A04,2026-03-03 14:31:35,warm
U0255,70,0.2,click,A04,2026-03-03 14:32:08,warm
U0255,68,0.2,click,A04,2026-03-03 14:34:13,warm
U0255,79,0.5,save,A04,2026-03-03 14:34:59,warm
U0243,83,0.2,click,A08,2026-03-03 17:02:47,warm
U0049,58,0.2,click,A04,2026-03-03 19:35:31,warm
U0056,76,0.2,click,A11,2026-03-03 19:42:32,warm
U0270,72,0.2,click,A07,2026-03-03 20:07:36,warm
U0240,99,0.2,click,A07,2026-03-03 20:15:01,warm
U0200,57,0.2,click,A04,2026-03-04 10:04:36,warm
U0260,22,0.2,click,A02,2026-03-04 10:30:30,warm
U0260,31,0.2,click,A02,2026-03-04 10:31:21,warm
U0260,50,0.2,click,A02,2026-03-04 10:31:26,warm
U0138,90,0.2,click,A02,2026-03-04 10:39:37,warm
U0138,47,0.2,click,A02,2026-03-04 10:42:20,warm
U0193,107,0.2,click,A11,2026-03-04 11:23:30,warm
U0193,36,0.2,click,A11,2026-03-04 11:23:47,warm
U0193,94,0.2,click,A11,2026-03-04 11:25:29,warm
U0292,88,0.2,click,A07,2026-03-04 11:57:46,warm
U0255,93,0.2,click,A04,2026-03-04 12:05:11,warm
U0255,57,0.2,click,A04,2026-03-04 12:05:12,warm
U0035,99,0.2,click,A13,2026-03-04 12:10:00,warm
U0035,73,0.2,click,A13,2026-03-04 12:10:17,warm
U0035,97,0.2,click,A13,2026-03-04 12:10:43,warm
U0035,60,0.2,click,A13,2026-03-04 12:10:55,warm
U0220,21,0.2,click,A05,2026-03-04 12:20:33,warm
U0000,106,0.2,click,A03,2026-03-04 14:18:40,warm
U0000,87,0.2,click,A03,2026-03-04 14:20:29,warm
U0002,35,0.2,click,A12,2026-03-04 16:38:54,warm
U0074,85,0.2,click,A07,2026-03-04 18:42:32,warm
U0074,75,0.2,click,A07,2026-03-04 18:46:43,warm
U0132,39,0.2,click,A11,2026-03-04 19:42:03,warm
U0285,34,0.2,click,A03,2026-03-04 20:24:42,warm
U0285,50,0.2,click,A03,2026-03-04 20:26:37,warm
U0224,73,0.2,click,A13,2026-03-04 20:42:36,warm
U0224,93,0.2,click,A13,2026-03-04 20:43:35,warm
U0209,27,0.2,click,A06,2026-03-04 21:20:36,warm
U0209,84,0.2,click,A06,2026-03-04 21:23:50,warm
U0013,75,0.5,save,A13,2026-03-04 21:24:06,warm
U0013,60,0.2,click,A13,2026-03-04 21:25:29,warm
U0098,84,0.2,click,A11,2026-03-04 21:58:38,warm
U0098,37,0.2,click,A11,2026-03-04 21:58:59,warm
U0098,25,0.2,click,A11,2026-03-04 21:59:31,warm
U0098,51,0.2,click,A11,2026-03-04 22:01:18,warm
U0098,81,0.2,click,A11,2026-03-04 22:02:16,warm
U0098,48,0.2,click,A11,2026-03-04 22:40:27,warm
U0103,58,0.2,click,A01,2026-03-04 22:48:41,warm
U0250,43,0.5,save,A12,2026-03-05 09:33:38,warm
U0250,94,0.2,click,A12,2026-03-05 09:37:03,warm
U0085,101,0.2,click,A03,2026-03-05 09:51:14,warm
U0213,70,0.2,click,A04,2026-03-05 10:03:19,warm
U0109,105,0.2,click,A09,2026-03-05 13:00:18,warm
U0109,103,0.2,click,A09,2026-03-05 13:00:58,warm
U0096,79,0.2,click,A01,2026-03-05 14:19:17,warm
U0096,58,0.2,click,A01,2026-03-05 14:19:58,warm
U0096,84,0.5,save,A01,2026-03-05 14:21:00,warm
U0227,92,1.0,order,A01,2026-03-05 16:12:38,warm
U0231,106,0.2,click,A02,2026-03-05 17:06:56,warm
U0231,33,0.2,click,A02,2026-03-05 17:07:44,warm
U0119,59,0.2,click,A01,2026-03-05 19:00:08,warm
U0119,97,0.2,click,A01,2026-03-05 19:01:51,warm
U0049,90,0.2,click,A04,2026-03-05 20:09:34,warm
U0049,66,0.2,click,A04,2026-03-05 20:11:44,warm
U0170,97,0.2,click,A01,2026-03-05 21:46:08,warm
U0170,98,0.2,click,A01,2026-03-05 21:47:58,warm
U0264,55,0.2,click,A02,2026-03-05 22:16:31,warm
U0013,85,0.5,save,A13,2026-03-05 22:27:09,warm
U0080,75,0.5,save,A07,2026-03-06 09:52:41,warm
U0080,69,0.2,click,A07,2026-03-06 09:53:05,warm
U0079,80,0.2,click,A01,2026-03-06 10:46:37,warm
U0193,77,0.2,click,A11,2026-03-06 11:06:49,warm
U0193,27,0.5,save,A11,2026-03-06 11:06:49,warm
U0107,68,0.2,click,A09,2026-03-06 12:00:49,warm
U0107,71,0.2,click,A09,2026-03-06 12:01:53,warm
U0107,70,0.2,click,A09,2026-03-06 12:03:49,warm
U0106,69,0.2,click,A08,2026-03-06 12:22:48,warm
U0111,53,0.2,click,A08,2026-03-06 12:27:02,warm
U0140,82,0.2,click,A09,2026-03-06 12:27:18,warm
U0140,83,0.2,click,A09,2026-03-06 12:29:33,warm
U0140,78,0.2,click,A09,2026-03-06 12:31:04,warm
U0240,59,0.2,click,A07,2026-03-06 13:31:21,warm
U0033,100,0.2,click,A09,2026-03-06 13:57:08,warm
U0271,34,0.2,click,A02,2026-03-06 15:27:53,warm
U0271,51,0.2,click,A02,2026-03-06 15:28:07,warm
U0158,50,0.2,click,A12,2026-03-06 16:04:21,warm
U0022,70,0.2,click,A04,2026-03-06 16:39:32,warm
U0022,90,0.5,save,A04,2026-03-06 16:39:42,warm
U0022,57,0.2,click,A04,2026-03-06 16:40:03,warm
U0223,105,0.2,click,A04,2026-03-06 16:46:08,warm
U0266,94,0.2,click,A13,2026-03-06 17:07:48,warm
U0266,44,0.2,click,A13,2026-03-06 17:07:53,warm
U0218,84,0.5,save,A01,2026-03-06 17:38:27,warm
U0218,72,0.2,click,A01,2026-03-06 17:40:42,warm
U0218,58,0.2,click,A01,2026-03-06 17:42:22,warm
U0068,80,0.2,click,A01,2026-03-06 17:48:49,warm
U0054,46,0.2,click,A10,2026-03-06 18:16:26,warm
U0054,21,0.5,save,A10,2026-03-06 18:16:41,warm
U0041,66,0.2,click,A09,2026-03-06 21:52:06,warm
U0041,79,0.2,click,A09,2026-03-06 21:52:52,warm
U0294,75,0.2,click,A07,2026-03-07 10:24:59,warm
U0072,23,0.2,click,A11,2026-03-07 11:09:54,warm
U0284,31,0.2,click,A12,2026-03-07 11:17:47,warm
U0284,45,0.2,click,A12,2026-03-07 11:18:39,warm
U0284,23,0.2,click,A12,2026-03-07 11:19:22,warm
U0284,82,0.2,click,A12,2026-03-07 11:21:50,warm
U0118,31,0.2,click,A12,2026-03-07 11:33:54,warm
U0118,50,0.2,click,A12,2026-03-07 11:33:57,warm
U0139,44,0.5,save,A12,2026-03-07 12:24:33,warm
U0139,82,0.2,click,A12,2026-03-07 12:25:19,warm
U0053,59,0.2,click,A13,2026-03-07 16:12:54,warm
U0079,59,0.2,click,A01,2026-03-07 16:50:14,warm
U0079,70,0.2,click,A01,2026-03-07 16:51:49,warm
U0090,58,0.2,click,A09,2026-03-07 17:21:44,warm
U0090,79,0.2,click,A09,2026-03-07 17:23:14,warm
U0090,66,0.2,click,A09,2026-03-07 17:23:16,warm
U0090,74,0.2,click,A09,2026-03-07 17:24:13,warm
U0219,43,0.2,click,A11,2026-03-07 18:11:11,warm
U0219,50,0.2,click,A11,2026-03-07 18:11:23,warm
U0219,41,0.2,click,A11,2026-03-07 18:14:36,warm
U0219,23,0.2,click,A11,2026-03-07 18:15:25,warm
U0167,89,0.2,click,A05,2026-03-07 18:44:52,warm
U0167,44,0.2,click,A05,2026-03-07 18:45:25,warm
U0241,75,0.2,click,A13,2026-03-07 19:30:03,warm
U0241,69,0.2,click,A13,2026-03-07 19:31:22,warm
U0241,60,0.2,click,A13,2026-03-07 19:31:39,warm
U0113,22,0.2,click,A10,2026-03-07 20:40:59,warm
U0113,58,0.2,click,A10,2026-03-07 20:41:25,warm
U0113,34,0.2,click,A10,2026-03-07 20:42:27,warm
U0113,36,0.2,click,A10,2026-03-07 20:42:52,warm
U0244,23,0.2,click,A11,2026-03-07 20:50:17,warm
U0057,82,0.2,click,A02,2026-03-08 09:03:49,warm
U0057,34,0.5,save,A02,2026-03-08 09:06:14,warm
U0040,93,0.5,save,A07,2026-03-08 09:27:34,warm
U0040,72,0.2,click,A07,2026-03-08 09:28:46,warm
U0259,107,0.2,click,A12,2026-03-08 09:39:31,warm
U0059,83,0.2,click,A08,2026-03-08 11:09:16,warm
U0159,69,0.2,click,A13,2026-03-08 12:59:32,warm
U0249,24,0.2,click,A01,2026-03-08 13:51:08,warm
U0249,39,0.2,click,A01,2026-03-08 13:53:40,warm
U0220,42,0.2,click,A05,2026-03-08 14:26:20,warm
U0033,65,0.5,save,A09,2026-03-08 15:07:25,warm
U0033,66,0.2,click,A09,2026-03-08 15:07:56,warm
U0033,71,0.2,click,A09,2026-03-08 15:08:00,warm
U0176,38,0.2,click,A06,2026-03-08 15:43:48,warm
U0047,92,0.2,click,A04,2026-03-08 16:19:17,warm
U0003,107,0.2,click,A12,2026-03-08 18:15:25,warm
U0003,22,0.2,click,A12,2026-03-08 18:16:36,warm
U0235,106,0.2,click,A03,2026-03-08 18:40:08,warm
U0235,36,0.2,click,A03,2026-03-08 18:40:11,warm
U0287,100,0.5,save,A09,2026-03-08 20:23:30,warm
U0007,83,0.5,save,A04,2026-03-08 21:00:04,warm
U0007,70,0.2,click,A04,2026-03-08 21:03:02,warm
U0007,93,0.2,click,A04,2026-03-08 21:03:10,warm
U0248,71,0.2,click,A07,2026-03-08 21:16:36,warm
U0018,52,0.5,save,A03,2026-03-08 21:29:15,warm
U0168,45,0.2,click,A11,2026-03-08 21:50:55,warm
U0168,91,0.2,click,A11,2026-03-08 21:50:59,warm
U0168,84,0.2,click,A11,2026-03-08 21:52:48,warm
U0168,24,0.2,click,A11,2026-03-08 21:53:08,warm
U0165,39,0.2,click,A06,2026-03-09 09:31:33,warm
U0165,34,0.2,click,A06,2026-03-09 09:32:16,warm
U0165,27,0.5,save,A06,2026-03-09 09:35:07,warm
U0045,22,0.2,click,A10,2026-03-09 11:39:12,warm
U0029,98,0.2,click,A06,2026-03-09 11:47:44,warm
U0204,90,0.2,click,A09,2026-03-09 11:48:28,warm
U0029,81,0.2,click,A06,2026-03-09 11:52:20,warm
U0033,35,0.2,click,A09,2026-03-09 11:53:54,warm
U0033,57,0.5,save,A09,2026-03-09 11:54:06,warm
U0033,105,0.2,click,A09,2026-03-09 11:56:46,warm
U0154,85,0.2,click,A07,2026-03-09 12:06:20,warm
U0216,73,0.2,click,A07,2026-03-09 13:29:50,warm
U0216,88,0.2,click,A07,2026-03-09 13:31:27,warm
U0276,79,0.2,click,A04,2026-03-09 13:45:35,warm
U0276,48,0.2,click,A04,2026-03-09 13:45:40,warm
U0047,100,0.2,click,A04,2026-03-09 14:04:50,warm
U0079,81,0.2,click,A01,2026-03-09 15:37:31,warm
U0160,101,0.2,click,A03,2026-03-09 16:00:33,warm
U0153,40,0.2,click,A10,2026-03-09 16:25:13,warm
U0261,71,0.2,click,A10,2026-03-09 16:28:04,warm
U0261,102,0.2,click,A10,2026-03-09 16:29:26,warm
U0261,53,0.2,click,A10,2026-03-09 16:29:31,warm
U0128,58,0.2,click,A01,2026-03-09 17:19:57,warm
U0128,25,0.2,click,A01,2026-03-09 17:23:16,warm
U0126,90,0.5,save,A08,2026-03-09 17:30:05,warm
U0267,84,0.2,click,A02,2026-03-09 17:40:20,warm
U0213,83,0.2,click,A04,2026-03-09 17:58:14,warm
U0277,59,0.2,click,A13,2026-03-09 18:03:01,warm
U0277,108,0.2,click,A13,2026-03-09 19:35:16,warm
U0277,93,0.2,click,A13,2026-03-09 19:37:44,warm
U0143,97,0.2,click,A13,2026-03-09 20:03:58,warm
U0143,73,0.2,click,A13,2026-03-09 20:08:04,warm
U0003,87,0.2,click,A12,2026-03-10 09:54:51,warm
U0003,21,0.2,click,A12,2026-03-10 09:56:18,warm
U0003,76,0.5,save,A12,2026-03-10 09:56:20,warm
U0003,30,0.2,click,A12,2026-03-10 09:57:20,warm
U0236,37,0.2,click,A06,2026-03-10 09:57:22,warm
U0155,106,0.2,click,A03,2026-03-10 13:10:19,warm
U0155,82,0.2,click,A03,2026-03-10 13:10:45,warm
U0263,55,0.2,click,A08,2026-03-10 14:16:13,warm
U0263,109,0.2,click,A08,2026-03-10 14:17:45,warm
U0165,38,0.2,click,A06,2026-03-10 14:26:00,warm
U0165,52,0.2,click,A06,2026-03-10 14:26:22,warm
U0117,72,0.5,save,A01,2026-03-10 14:27:26,warm
U0165,98,0.2,click,A06,2026-03-10 14:28:16,warm
U0165,72,0.2,click,A06,2026-03-10 14:29:09,warm
U0010,21,0.2,click,A12,2026-03-10 14:51:57,warm
U0010,86,0.2,click,A12,2026-03-10 14:52:40,warm
U0010,48,0.2,click,A12,2026-03-10 14:52:48,warm
U0010,33,0.2,click,A12,2026-03-10 14:54:08,warm
U0010,106,0.2,click,A12,2026-03-10 14:56:11,warm
U0189,106,0.2,click,A11,2026-03-10 15:29:21,warm
U0096,80,0.2,click,A01,2026-03-10 18:02:33,warm
U0096,98,0.2,click,A01,2026-03-10 18:05:24,warm
U0293,100,0.2,click,A01,2026-03-10 18:46:58,warm
U0005,71,0.2,click,A04,2026-03-10 18:48:14,warm
U0293,68,0.2,click,A01,2026-03-10 18:50:43,warm
U0086,30,0.2,click,A06,2026-03-10 19:09:43,warm
U0086,37,0.2,click,A06,2026-03-10 19:11:10,warm
U0116,50,0.2,click,A10,2026-03-10 19:43:29,warm
U0116,106,0.2,click,A10,2026-03-10 19:45:23,warm
U0063,31,0.2,click,A10,2026-03-10 19:48:39,warm
U0020,31,0.2,click,A12,2026-03-10 21:39:10,warm
U0284,43,0.2,click,A12,2026-03-10 21:39:45,warm
U0284,107,0.2,click,A12,2026-03-10 21:40:48,warm
U0119,24,0.5,save,A01,2026-03-10 22:04:46,warm
U0119,81,0.2,click,A01,2026-03-10 22:05:29,warm
U0119,109,0.2,click,A01,2026-03-10 22:07:02,warm
U0154,75,0.5,save,A07,2026-03-11 09:08:41,warm
U0154,72,0.2,click,A07,2026-03-11 09:09:55,warm
U0154,88,0.2,click,A07,2026-03-11 09:09:58,warm
U0154,67,0.2,click,A07,2026-03-11 09:11:53,warm
U0154,69,0.2,click,A07,2026-03-11 09:12:05,warm
U0154,74,0.2,click,A07,2026-03-11 09:12:19,warm
U0131,104,0.2,click,A05,2026-03-11 09:32:38,warm
U0131,21,0.2,click,A05,2026-03-11 09:34:09,warm
U0228,38,0.5,save,A11,2026-03-11 10:23:54,warm
U0017,61,0.2,click,A13,2026-03-11 12:34:09,warm
U0017,69,0.5,save,A13,2026-03-11 12:34:20,warm
U0017,60,0.2,click,A13,2026-03-11 12:34:56,warm
U0017,24,0.2,click,A13,2026-03-11 12:36:04,warm
U0182,85,0.2,click,A07,2026-03-11 13:05:27,warm
U0182,59,0.2,click,A07,2026-03-11 13:06:45,warm
U0182,62,0.2,click,A07,2026-03-11 13:08:15,warm
U0121,41,0.2,click,A11,2026-03-11 13:52:41,warm
U0291,52,0.2,click,A06,2026-03-11 15:00:54,warm
U0291,36,0.2,click,A06,2026-03-11 15:01:25,warm
U0291,69,0.2,click,A06,2026-03-11 15:02:29,warm
U0035,72,0.2,click,A13,2026-03-11 15:07:18,warm
U0290,66,0.2,click,A09,2026-03-11 16:09:10,warm
U0290,71,0.2,click,A09,2026-03-11 16:11:40,warm
U0018,101,0.2,click,A03,2026-03-11 16:50:09,warm
U0107,92,0.2,click,A09,2026-03-11 17:34:22,warm
U0077,70,0.2,click,A09,2026-03-11 18:59:02,warm
U0212,73,0.5,save,A13,2026-03-11 19:43:21,warm
U0212,60,0.5,save,A13,2026-03-11 19:44:09,warm
U0212,108,0.2,click,A13,2026-03-11 19:45:05,warm
U0212,61,0.2,click,A13,2026-03-11 19:46:19,warm
U0008,72,0.2,click,A07,2026-03-11 20:44:02,warm
U0069,59,0.2,click,A13,2026-03-11 22:09:48,warm
U0149,100,0.2,click,A13,2026-03-11 22:33:39,warm
U0073,22,0.2,click,A12,2026-03-11 22:37:04,warm
U0073,91,0.2,click,A12,2026-03-11 22:37:50,warm
U0171,104,0.2,click,A03,2026-03-12 10:08:36,warm
U0095,83,0.2,click,A09,2026-03-12 11:12:33,warm
U0095,103,0.2,click,A09,2026-03-12 11:12:51,warm
U0298,75,0.2,click,A13,2026-03-12 11:15:57,warm
U0298,80,0.2,click,A13,2026-03-12 11:18:31,warm
U0061,52,0.2,click,A10,2026-03-12 12:10:26,warm
U0042,79,0.2,click,A04,2026-03-12 13:07:47,warm
U0042,58,0.2,click,A04,2026-03-12 13:09:28,warm
U0190,72,0.2,click,A01,2026-03-12 13:09:40,warm
U0042,98,0.2,click,A04,2026-03-12 13:10:15,warm
U0190,26,0.2,click,A01,2026-03-12 13:11:41,warm
U0119,84,0.2,click,A01,2026-03-12 14:06:01,warm
U0132,101,0.2,click,A11,2026-03-12 14:36:56,warm
U0127,52,0.2,click,A10,2026-03-12 14:52:44,warm
U0127,99,0.2,click,A10,2026-03-12 14:54:17,warm
U0192,102,0.2,click,A10,2026-03-12 15:01:11,warm
U0192,52,0.2,click,A10,2026-03-12 15:04:43,warm
U0291,31,0.5,save,A06,2026-03-12 15:36:29,warm
U0115,100,0.2,click,A08,2026-03-12 17:27:13,warm
U0115,95,0.2,click,A08,2026-03-12 17:27:37,warm
U0262,52,0.2,click,A06,2026-03-12 17:29:46,warm
U0115,54,0.5,save,A08,2026-03-12 17:29:55,warm
U0192,86,0.2,click,A10,2026-03-12 17:50:24,warm
U0192,41,0.2,click,A10,2026-03-12 17:53:29,warm
U0192,46,0.2,click,A10,2026-03-12 17:54:48,warm
U0063,76,0.2,click,A10,2026-03-12 18:35:01,warm
U0063,104,0.2,click,A10,2026-03-12 18:36:23,warm
U0063,48,0.2,click,A10,2026-03-12 18:36:40,warm
U0063,21,0.2,click,A10,2026-03-12 18:36:56,warm
U0063,92,0.2,click,A10,2026-03-12 18:37:13,warm
U0091,56,0.2,click,A08,2026-03-12 18:52:01,warm
U0016,77,0.2,click,A06,2026-03-12 20:49:09,warm
U0288,47,0.2,click,A03,2026-03-12 20:56:48,warm
U0288,91,0.2,click,A03,2026-03-12 20:57:03,warm
U0288,76,0.2,click,A03,2026-03-12 20:58:19,warm
U0113,48,0.2,click,A10,2026-03-12 21:35:57,warm
U0113,91,0.2,click,A10,2026-03-12 21:36:43,warm
U0034,76,0.2,click,A11,2026-03-12 22:38:36,warm
U0199,78,0.2,click,A03,2026-03-12 22:40:38,warm
U0238,109,0.2,click,A13,2026-03-13 09:05:24,warm
U0238,61,0.2,click,A13,2026-03-13 09:05:33,warm
U0064,83,0.2,click,A08,2026-03-13 11:10:05,warm
U0118,23,0.2,click,A12,2026-03-13 11:11:27,warm
U0118,104,0.2,click,A12,2026-03-13 11:13:43,warm
U0118,45,0.2,click,A12,2026-03-13 11:13:50,warm
U0103,57,0.2,click,A01,2026-03-13 11:51:14,warm
U0103,46,0.2,click,A01,2026-03-13 11:51:51,warm
U0268,83,0.2,click,A08,2026-03-13 11:53:24,warm
U0120,32,0.2,click,A06,2026-03-13 12:54:14,warm
U0120,36,0.2,click,A06,2026-03-13 12:55:25,warm
U0276,58,0.2,click,A04,2026-03-13 14:46:01,warm
U0276,100,0.2,click,A04,2026-03-13 14:46:55,warm
U0220,106,0.2,click,A05,2026-03-13 19:04:22,warm
U0220,48,0.2,click,A05,2026-03-13 19:07:53,warm
U0020,82,0.2,click,A12,2026-03-13 22:57:02,warm
U0020,44,0.2,click,A12,2026-03-13 22:57:04,warm
U0020,71,0.2,click,A12,2026-03-13 22:57:44,warm
U0020,91,0.5,save,A12,2026-03-13 22:58:09,warm
U0225,31,0.2,click,A06,2026-03-14 09:42:59,warm
U0172,98,0.2,click,A13,2026-03-14 13:22:16,warm
U0064,90,0.2,click,A08,2026-03-14 14:38:36,warm
U0050,71,0.2,click,A07,2026-03-14 16:10:34,warm
U0050,59,0.2,click,A07,2026-03-14 16:11:06,warm
U0050,88,0.2,click,A07,2026-03-14 16:14:44,warm
U0176,36,0.2,click,A06,2026-03-14 16:53:45,warm
U0176,33,0.2,click,A06,2026-03-14 16:56:54,warm
U0250,31,0.2,click,A12,2026-03-14 17:46:51,warm
U0250,82,0.2,click,A12,2026-03-14 17:47:03,warm
U0250,106,0.5,save,A12,2026-03-14 17:47:05,warm
U0128,85,0.2,click,A01,2026-03-14 18:06:52,warm
U0238,69,0.2,click,A13,2026-03-14 18:21:36,warm
U0045,51,0.2,click,A10,2026-03-14 20:44:42,warm
U0073,32,0.5,save,A12,2026-03-14 21:35:34,warm
U0073,76,0.2,click,A12,2026-03-14 21:39:58,warm
U0010,87,0.2,click,A12,2026-03-14 21:57:30,warm
U0083,27,0.2,click,A02,2026-03-15 12:37:26,warm
U0083,77,0.2,click,A02,2026-03-15 12:37:33,warm
U0083,42,0.2,click,A02,2026-03-15 12:37:41,warm
U0244,43,0.2,click,A11,2026-03-15 12:52:41,warm
U0244,74,0.2,click,A11,2026-03-15 12:53:58,warm
U0244,44,0.2,click,A11,2026-03-15 12:56:10,warm
U0110,74,0.2,click,A07,2026-03-15 13:31:38,warm
U0296,83,0.5,save,A09,2026-03-15 13:31:42,warm
U0239,57,0.2,click,A09,2026-03-15 13:57:42,warm
U0239,79,0.2,click,A09,2026-03-15 13:58:07,warm
U0153,48,0.2,click,A10,2026-03-15 17:29:24,warm
U0174,30,0.2,click,A10,2026-03-15 19:01:16,warm
U0161,99,0.2,click,A13,2026-03-15 19:59:17,warm
U0114,31,0.2,click,A12,2026-03-15 20:02:07,warm
U0204,79,0.2,click,A09,2026-03-15 21:04:21,warm
U0204,100,0.2,click,A09,2026-03-15 21:04:34,warm
U0204,92,0.5,save,A09,2026-03-15 21:05:00,warm
U0122,64,0.2,click,A05,2026-03-16 09:52:46,warm
U0122,49,0.2,click,A05,2026-03-16 09:55:37,warm
U0122,22,0.2,click,A05,2026-03-16 09:56:35,warm
U0122,87,0.2,click,A05,2026-03-16 09:57:07,warm
U0213,105,0.5,save,A04,2026-03-16 10:21:25,warm
U0173,33,0.2,click,A11,2026-03-16 10:25:35,warm
U0111,105,0.2,click,A08,2026-03-16 11:27:28,warm
U0111,90,0.2,click,A08,2026-03-16 11:28:26,warm
U0111,56,0.2,click,A08,2026-03-16 11:30:40,warm
U0239,71,0.2,click,A09,2026-03-16 11:47:55,warm
U0218,67,0.2,click,A01,2026-03-16 13:47:48,warm
U0096,85,0.2,click,A01,2026-03-16 15:23:23,warm
U0129,37,0.2,click,A10,2026-03-16 16:19:04,warm
U0129,107,0.2,click,A10,2026-03-16 16:20:05,warm
U0129,82,0.2,click,A10,2026-03-16 16:20:58,warm
U0183,73,0.2,click,A07,2026-03-16 16:23:46,warm
U0183,40,0.2,click,A07,2026-03-16 16:24:05,warm
U0036,27,0.2,click,A06,2026-03-16 18:40:50,warm
U0001,30,0.2,click,A06,2026-03-16 19:45:40,warm
U0001,24,0.2,click,A06,2026-03-16 19:46:38,warm
U0137,44,0.2,click,A05,2026-03-16 20:17:50,warm
U0262,33,0.2,click,A06,2026-03-16 20:32:00,warm
U0262,32,0.2,click,A06,2026-03-16 20:33:50,warm
U0138,44,0.2,click,A02,2026-03-16 20:46:57,warm
U0043,83,0.2,click,A09,2026-03-16 22:58:47,warm
U0043,79,0.2,click,A09,2026-03-16 22:59:06,warm
U0242,46,0.2,click,A01,2026-03-16 22:59:31,warm
U0242,67,0.2,click,A01,2026-03-16 23:00:08,warm
U0043,58,0.2,click,A09,2026-03-16 23:02:05,warm
U0191,92,0.2,click,A09,2026-03-17 10:16:11,warm
U0175,92,0.2,click,A01,2026-03-17 10:33:24,warm
U0175,98,0.2,click,A01,2026-03-17 10:36:38,warm
U0065,101,0.2,click,A10,2026-03-17 10:54:24,warm
U0237,64,0.2,click,A07,2026-03-17 11:06:16,warm
U0237,75,0.2,click,A07,2026-03-17 11:08:56,warm
U0137,91,0.2,click,A05,2026-03-17 11:23:57,warm
U0137,89,0.5,save,A05,2026-03-17 11:26:32,warm
U0070,103,0.5,save,A04,2026-03-17 13:14:17,warm
U0032,100,0.2,click,A09,2026-03-17 15:33:35,warm
U0061,30,0.2,click,A10,2026-03-17 17:44:22,warm
U0061,104,0.2,click,A10,2026-03-17 17:45:32,warm
U0106,100,0.2,click,A08,2026-03-17 17:50:45,warm
U0106,53,0.2,click,A08,2026-03-17 17:53:23,warm
U0106,95,0.5,save,A08,2026-03-17 17:54:23,warm
U0230,51,0.2,click,A03,2026-03-17 18:45:17,warm
U0230,34,0.5,save,A03,2026-03-17 18:48:03,warm
U0192,95,0.2,click,A10,2026-03-17 19:24:19,warm
U0271,102,0.2,click,A02,2026-03-17 19:27:01,warm
U0160,36,0.2,click,A03,2026-03-17 20:30:27,warm
U0160,107,0.2,click,A03,2026-03-17 20:30:42,warm
U0187,95,0.2,click,A10,2026-03-17 22:51:38,warm
U0187,45,0.2,click,A10,2026-03-17 22:52:20,warm
U0187,40,0.5,save,A10,2026-03-17 22:54:19,warm
U0187,30,0.2,click,A10,2026-03-17 22:55:50,warm
U0187,21,0.2,click,A10,2026-03-17 22:55:58,warm
U0041,92,0.2,click,A09,2026-03-18 10:45:42,warm
U0116,90,0.2,click,A10,2026-03-18 11:00:11,warm
U0116,31,0.5,save,A10,2026-03-18 11:00:22,warm
U0116,86,0.2,click,A10,2026-03-18 11:04:10,warm
U0215,71,0.2,click,A05,2026-03-18 11:12:58,warm
U0237,80,0.5,save,A07,2026-03-18 11:27:22,warm
U0237,67,0.2,click,A07,2026-03-18 11:29:44,warm
U0136,45,0.2,click,A11,2026-03-18 11:37:00,warm
U0136,43,0.2,click,A11,2026-03-18 11:40:25,warm
U0255,67,0.2,click,A04,2026-03-18 14:29:21,warm
U0085,42,0.2,click,A03,2026-03-18 14:53:03,warm
U0254,101,0.5,save,A05,2026-03-18 15:49:46,warm
U0254,40,0.2,click,A05,2026-03-18 15:49:47,warm
U0296,78,0.2,click,A09,2026-03-18 16:02:42,warm
U0096,42,0.2,click,A01,2026-03-18 16:09:45,warm
U0096,81,0.2,click,A01,2026-03-18 16:11:06,warm
U0240,73,0.2,click,A07,2026-03-18 16:37:25,warm
U0240,80,0.2,click,A07,2026-03-18 16:38:29,warm
U0240,67,0.2,click,A07,2026-03-18 16:40:51,warm
U0152,106,0.2,click,A10,2026-03-18 17:29:35,warm
U0152,23,0.2,click,A10,2026-03-18 17:30:33,warm
